-0.213257104158,-0.0380974411964,0.0,0.0,0.0,-0.298101847105,0.954534068933
1.5149974823,-1.43406033516,0.0,0.0,0.0,-0.330260963107,0.943889663174
2.22894120216,-1.25437498093,0.0,0.0,0.0,0.357152631402,0.934046036276
2.55516409874,-0.539631962776,0.0,0.0,0.0,0.989814226779,0.142365011381
0.38117864728,0.438992202282,0.0,0.0,0.0,0.962771381718,0.270316974207
-1.46536159515,1.35861730576,0.0,0.0,0.0,0.866021067183,0.500007511138
1.2970392704,4.66628265381,0.0,0.0,0.0,0.202998001225,0.979179151891
2.66418361664,5.79930305481,0.0,0.0,0.0,-0.993240658041,0.116073232121
-1.65262103081,6.86382007599,0.0,0.0,0.0,0.766395586312,0.642368901241
-2.4009335041,9.60050773621,0.0,0.0,0.0,-0.90289710473,0.429856741567
-4.06491851807,7.99086618423,0.0,0.0,0.0,-0.85666743503,0.515869078119
-2.63331627846,5.99924564362,0.0,0.0,0.0,-0.822383101626,0.568934121107
-4.32546138763,3.3777384758,0.0,0.0,0.0,-0.932436552604,0.361333745127
-7.62545967102,1.28936028481,0.0,0.0,0.0,-0.98868779518,0.149988145075
-10.6874303818,-0.768881440163,0.0,0.0,0.0,-0.916948563001,0.399005429549
-12.5303955078,-2.11097049713,0.0,0.0,0.0,-0.993348088677,0.115150226755
-13.5422143936,-2.11256980896,0.0,0.0,0.0,-0.900960686893,0.43390072675
-14.1947565079,-3.48253631592,0.0,0.0,0.0,-0.240981111679,0.970529805732
-11.8709373474,-5.11563253403,0.0,0.0,0.0,-0.53045708154,0.847711793385
-10.8287477493,-5.50085783005,0.0,0.0,0.0,0.690151400938,0.723665007986
-10.4472856522,-2.07791781425,0.0,0.0,0.0,0.144869041201,0.989450838042
-7.73904085159,-2.16291546822,0.0,0.0,0.0,-0.181780138012,0.983339199577
-6.12958812714,-3.70786261559,0.0,0.0,0.0,-0.336166942971,0.941802413701
-4.90738344193,-5.01534700394,0.0,0.0,0.0,-0.604934110623,0.796275531336
-4.72562885284,-7.03870248795,0.0,0.0,0.0,-0.725563729051,0.688154978973
-4.99162817001,-8.1997423172,0.0,0.0,0.0,-0.394076967371,0.91907744167
-3.5057759285,-6.85821771622,0.0,0.0,0.0,0.281006550018,0.959705850168
-0.294585585594,-5.06757354736,0.0,0.0,0.0,0.314519027207,0.94925116883
-0.355844765902,-3.96657156944,0.0,0.0,0.0,0.95474889159,0.29741310329
-1.99378609657,-3.22517418861,0.0,0.0,0.0,-0.987276741695,0.159011431378
-5.23544216156,-4.5694732666,0.0,0.0,0.0,0.903172094172,0.42927866044
-5.65771818161,-0.99900662899,0.0,0.0,0.0,0.542050049298,0.84034620488
-4.61962032318,1.20483446121,0.0,0.0,0.0,0.441236308362,0.897390951694
-2.65813660622,2.87446379662,0.0,0.0,0.0,-0.51253131936,0.858668531317
0.0544361919165,0.0516030192375,0.0,0.0,0.0,0.870588926549,0.492011098421
0.918023526669,-0.30414557457,0.0,0.0,0.0,0.93226095779,0.361786548369
